prospect_id,company_name,domain,last_scrape_date,status,articles_found,rss_url,error_message
4485,Road to VR,roadtovr.com,2026-01-18 22:20:18,success,10,https://swelbyboy.github.io/prospect-rss-feeds/road-to-vr.xml,
4589,Not An Expert,notanexpert.gr,2026-01-18 22:20:18,success,10,https://swelbyboy.github.io/prospect-rss-feeds/not-an-expert.xml,
4603,Aitnews,aitnews.com,2026-01-18 22:20:19,failed,0,,No entries found in feed
4607,Ajax Life,ajaxlife.nl,2026-01-18 22:20:19,success,10,https://swelbyboy.github.io/prospect-rss-feeds/ajax-life.xml,
4601,Outreach Media Group,outreachmediagroup.com,2026-01-18 22:20:19,success,10,https://swelbyboy.github.io/prospect-rss-feeds/outreach-media-group.xml,
4600,ΠΟΛΙΤΗΣ ΕΕ,politischios.gr,2026-01-18 22:20:20,success,10,https://swelbyboy.github.io/prospect-rss-feeds/πολιτης-εε.xml,
4611,Global Health,lekuva.net,2026-01-18 22:20:21,success,5,https://swelbyboy.github.io/prospect-rss-feeds/global-health.xml,
4612,Taka Gazete,takagazete.com.tr,2026-01-18 22:20:22,success,10,https://swelbyboy.github.io/prospect-rss-feeds/taka-gazete.xml,
4604,Web Cukrászda,webcukraszda.hu,2026-01-18 22:20:24,success,10,https://swelbyboy.github.io/prospect-rss-feeds/web-cukrászda.xml,
4592,Juridice,juridice.ro,2026-01-18 22:20:24,success,10,https://swelbyboy.github.io/prospect-rss-feeds/juridice.xml,
4609,Agro BG,agro.bg,2026-01-18 22:20:25,success,10,https://swelbyboy.github.io/prospect-rss-feeds/agro-bg.xml,
4563,Borsatek,borsatek.com,2026-01-18 22:20:26,success,10,https://swelbyboy.github.io/prospect-rss-feeds/borsatek.xml,
4613,Vera Files,verafiles.org,2026-01-18 22:20:26,success,10,https://swelbyboy.github.io/prospect-rss-feeds/vera-files.xml,
4616,Info Iława,infoilawa.pl,2026-01-18 22:20:27,success,3,https://swelbyboy.github.io/prospect-rss-feeds/info-iława.xml,
4599,Twoje Zagłębie,twojezaglebie.pl,2026-01-18 22:20:29,success,10,https://swelbyboy.github.io/prospect-rss-feeds/twoje-zagłębie.xml,
4627,Kompas Blend B.V.,startpagina.nl,2026-01-18 22:20:29,success,10,https://swelbyboy.github.io/prospect-rss-feeds/kompas-blend-b-v.xml,
4623,Agroinform.hu,agroinform.hu,2026-01-18 22:20:29,success,10,https://swelbyboy.github.io/prospect-rss-feeds/agroinform-hu.xml,
4626,Kobieta XL,kobietaxl.pl,2026-01-18 22:20:30,success,10,https://swelbyboy.github.io/prospect-rss-feeds/kobieta-xl.xml,
4628,Bucs Report,bucsreport.com,2026-01-18 22:20:31,success,10,https://swelbyboy.github.io/prospect-rss-feeds/bucs-report.xml,
4629,Thinking Humanity,thinkinghumanity.com,2026-01-18 22:20:31,success,10,https://swelbyboy.github.io/prospect-rss-feeds/thinking-humanity.xml,
4619,Karaman Gündem,karamangundem.com,2026-01-18 22:20:32,success,10,https://swelbyboy.github.io/prospect-rss-feeds/karaman-gündem.xml,
4577,Trikala Newsgroup,trikalanews.gr,2026-01-18 22:20:33,success,10,https://swelbyboy.github.io/prospect-rss-feeds/trikala-newsgroup.xml,
4625,Shannonside,shannonside.ie,2026-01-18 22:20:34,success,10,https://swelbyboy.github.io/prospect-rss-feeds/shannonside.xml,
4641,Info IASI,infoiasionline.ro,2026-01-18 22:20:34,success,10,https://swelbyboy.github.io/prospect-rss-feeds/info-iasi.xml,
4640,KeralaHomeDesign,keralahousedesigns.com,2026-01-18 22:20:35,success,10,https://swelbyboy.github.io/prospect-rss-feeds/keralahomedesign.xml,
4643,Happy Tv,happytv.gr,2026-01-18 22:20:35,success,10,https://swelbyboy.github.io/prospect-rss-feeds/happy-tv.xml,
4633,Green Box Publishing,agronews.gr,2026-01-18 22:20:35,success,10,https://swelbyboy.github.io/prospect-rss-feeds/green-box-publishing.xml,
4618,Air News,airnews.gr,2026-01-18 22:20:35,success,10,https://swelbyboy.github.io/prospect-rss-feeds/air-news.xml,
4652,Novara Media,novaramedia.com,2026-01-18 22:20:36,success,10,https://swelbyboy.github.io/prospect-rss-feeds/novara-media.xml,
4645,Ioulia Charistou Nutritionist,thessdiet.gr,2026-01-18 22:20:37,success,10,https://swelbyboy.github.io/prospect-rss-feeds/ioulia-charistou-nutritionist.xml,
4651,Andro,andro.gr,2026-01-18 22:20:38,success,10,https://swelbyboy.github.io/prospect-rss-feeds/andro.xml,
4655,Utrop,utrop.no,2026-01-18 22:20:38,success,10,https://swelbyboy.github.io/prospect-rss-feeds/utrop.xml,
4635,Misyjne,misyjne.pl,2026-01-18 22:20:38,success,10,https://swelbyboy.github.io/prospect-rss-feeds/misyjne.xml,
4654,Desavanja u Bijeljini,desavanjaubijeljini.com,2026-01-18 22:20:38,success,10,https://swelbyboy.github.io/prospect-rss-feeds/desavanja-u-bijeljini.xml,
4657,Aftodioikisi.gr,aftodioikisi.gr,2026-01-18 22:20:40,success,10,https://swelbyboy.github.io/prospect-rss-feeds/aftodioikisi-gr.xml,
4590,The Village Reporter,thevillagereporter.com,2026-01-18 22:20:41,failed,0,,"Error fetching feed: HTTPSConnectionPool(host='thevillagereporter.com', port=443): Read timed out. (read timeout=30)"
4656,Yıldırım Haber,yildirimgazetesi.com,2026-01-18 22:20:41,success,10,https://swelbyboy.github.io/prospect-rss-feeds/yıldırım-haber.xml,
4660,Užice Oglasna Tabla,uziceoglasnatabla.com,2026-01-18 22:20:42,success,10,https://swelbyboy.github.io/prospect-rss-feeds/užice-oglasna-tabla.xml,
4649,Logia Starata,logiastarata.gr,2026-01-18 22:20:42,success,10,https://swelbyboy.github.io/prospect-rss-feeds/logia-starata.xml,
4662,Yolo.gr,y-olo.gr,2026-01-18 22:20:43,success,10,https://swelbyboy.github.io/prospect-rss-feeds/yolo-gr.xml,
4668,Liked,liked.hu,2026-01-18 22:20:43,success,10,https://swelbyboy.github.io/prospect-rss-feeds/liked.xml,
4659,Europa FM,europafm.ro,2026-01-18 22:20:43,success,10,https://swelbyboy.github.io/prospect-rss-feeds/europa-fm.xml,
4615,Kocaeli Fikir Gazetesi,kocaelifikir.com,2026-01-18 22:20:44,success,10,https://swelbyboy.github.io/prospect-rss-feeds/kocaeli-fikir-gazetesi.xml,
4650,HelloLadies,helloladies.hu,2026-01-18 22:20:45,success,10,https://swelbyboy.github.io/prospect-rss-feeds/helloladies.xml,
4678,Sakshi,sakshi.com,2026-01-18 22:20:45,success,10,https://swelbyboy.github.io/prospect-rss-feeds/sakshi.xml,
4672,Zarpa News,zarpanews.gr,2026-01-18 22:20:46,success,10,https://swelbyboy.github.io/prospect-rss-feeds/zarpa-news.xml,
4669,Telegram.hr,telegram.hr,2026-01-18 22:20:46,success,10,https://swelbyboy.github.io/prospect-rss-feeds/telegram-hr.xml,
4676,Mersin Portal,mersinportal.com,2026-01-18 22:20:47,success,10,https://swelbyboy.github.io/prospect-rss-feeds/mersin-portal.xml,
4682,New Money Press,newmoney.ro,2026-01-18 22:20:48,success,9,https://swelbyboy.github.io/prospect-rss-feeds/new-money-press.xml,
4674,Dimokratiki.gr,dimokratiki.gr,2026-01-18 22:20:48,success,10,https://swelbyboy.github.io/prospect-rss-feeds/dimokratiki-gr.xml,
4686,9to5toys,9to5toys.com,2026-01-18 22:20:49,success,10,https://swelbyboy.github.io/prospect-rss-feeds/9to5toys.xml,
4685,Afyon Haber,afyonhaber.com,2026-01-18 22:20:50,success,10,https://swelbyboy.github.io/prospect-rss-feeds/afyon-haber.xml,
4679,Men's Basketball Hoopscoop,mensbasketballhoopscoop.com,2026-01-18 22:20:52,success,8,https://swelbyboy.github.io/prospect-rss-feeds/men-s-basketball-hoopscoop.xml,
4687,Infowar,info-war.gr,2026-01-18 22:20:53,success,10,https://swelbyboy.github.io/prospect-rss-feeds/infowar.xml,
4667,Samhällsnytt,samnytt.se,2026-01-18 22:20:54,success,10,https://swelbyboy.github.io/prospect-rss-feeds/samhällsnytt.xml,
4665,Magazin Salajean,magazinsalajean.ro,2026-01-18 22:20:54,success,9,https://swelbyboy.github.io/prospect-rss-feeds/magazin-salajean.xml,
4689,Katerina Tsemperlidou,tsemperlidou.gr,2026-01-18 22:20:55,success,10,https://swelbyboy.github.io/prospect-rss-feeds/katerina-tsemperlidou.xml,
4684,Edge of Humanity Magazine,edgeofhumanity.com,2026-01-18 22:20:55,success,10,https://swelbyboy.github.io/prospect-rss-feeds/edge-of-humanity-magazine.xml,
4696,Pollination Publishing AS,itavisen.no,2026-01-18 22:20:56,success,10,https://swelbyboy.github.io/prospect-rss-feeds/pollination-publishing-as.xml,
4692,Aek365.com,aek365.org,2026-01-18 22:20:56,success,10,https://swelbyboy.github.io/prospect-rss-feeds/aek365-com.xml,
4698,Cute Animal Planet,cuteanimalplanet.com,2026-01-18 22:20:56,success,9,https://swelbyboy.github.io/prospect-rss-feeds/cute-animal-planet.xml,
4697,NK Mediagroup,paraskhnio.gr,2026-01-18 22:20:56,failed,0,,No entries found in feed
4694,Iranian UK,iranianuk.com,2026-01-18 22:20:57,success,10,https://swelbyboy.github.io/prospect-rss-feeds/iranian-uk.xml,
4690,CDODev.Com,cdodev.com,2026-01-18 22:20:58,success,10,https://swelbyboy.github.io/prospect-rss-feeds/cdodev-com.xml,
4703,Cap Limpede,caplimpede.ro,2026-01-18 22:20:58,success,8,https://swelbyboy.github.io/prospect-rss-feeds/cap-limpede.xml,
4644,Vkusi.me,vkusi.me,2026-01-18 22:20:58,success,10,https://swelbyboy.github.io/prospect-rss-feeds/vkusi-me.xml,
4705,Biz Brasov,bizbrasov.ro,2026-01-18 22:21:01,success,10,https://swelbyboy.github.io/prospect-rss-feeds/biz-brasov.xml,
4691,Podmaniczky Művészeti Alapítvány,librarius.hu,2026-01-18 22:21:01,success,10,https://swelbyboy.github.io/prospect-rss-feeds/podmaniczky-művészeti-alapítvány.xml,
4708,DRIVE Magazine,drive.gr,2026-01-18 22:21:02,success,10,https://swelbyboy.github.io/prospect-rss-feeds/drive-magazine.xml,
4706,Olagiatingunaika.gr,olagiatingunaika.gr,2026-01-18 22:21:02,success,10,https://swelbyboy.github.io/prospect-rss-feeds/olagiatingunaika-gr.xml,
4709,Money & Markets,moneyandmarkets.com,2026-01-18 22:21:02,success,10,https://swelbyboy.github.io/prospect-rss-feeds/money---markets.xml,
4710,Besno Pile,besnopile.rs,2026-01-18 22:21:03,success,6,https://swelbyboy.github.io/prospect-rss-feeds/besno-pile.xml,
4704,SwimSwam,swimswam.com,2026-01-18 22:21:03,success,10,https://swelbyboy.github.io/prospect-rss-feeds/swimswam.xml,
4693,Autonomija,autonomija.info,2026-01-18 22:21:03,success,10,https://swelbyboy.github.io/prospect-rss-feeds/autonomija.xml,
4713,SofokleousIn.gr,sofokleousin.gr,2026-01-18 22:21:04,success,10,https://swelbyboy.github.io/prospect-rss-feeds/sofokleousin-gr.xml,
4718,Bandwagon,bandwagon.asia,2026-01-18 22:21:06,success,10,https://swelbyboy.github.io/prospect-rss-feeds/bandwagon.xml,
4717,Ultima Fază,ultimafaza.ro,2026-01-18 22:21:06,success,10,https://swelbyboy.github.io/prospect-rss-feeds/ultima-fază.xml,
4719,JuniorsClub.gr,juniorsclub.gr,2026-01-18 22:21:06,success,10,https://swelbyboy.github.io/prospect-rss-feeds/juniorsclub-gr.xml,
4716,ekefalonia.gr,ekefalonia.gr,2026-01-18 22:21:07,success,10,https://swelbyboy.github.io/prospect-rss-feeds/ekefalonia-gr.xml,
4680,Genius Creative Media,najarbandi.in,2026-01-18 22:21:07,success,10,https://swelbyboy.github.io/prospect-rss-feeds/genius-creative-media.xml,
4724,Compsmag,compsmag.com,2026-01-18 22:21:07,success,9,https://swelbyboy.github.io/prospect-rss-feeds/compsmag.xml,
4670,World Mobile News Network Pvt Ltd.,newsmobile.in,2026-01-18 22:21:08,success,10,https://swelbyboy.github.io/prospect-rss-feeds/world-mobile-news-network-pvt-ltd.xml,
4723,National Herald,nationalheraldindia.com,2026-01-18 22:21:08,success,10,https://swelbyboy.github.io/prospect-rss-feeds/national-herald.xml,
4712,SfatulParintilor.ro,sfatulparintilor.ro,2026-01-18 22:21:09,success,10,https://swelbyboy.github.io/prospect-rss-feeds/sfatulparintilor-ro.xml,
4732,ANM News,anmnews.in,2026-01-18 22:21:09,failed,0,,HTTP 404
4725,Flux24,flux24.ro,2026-01-18 22:21:10,success,10,https://swelbyboy.github.io/prospect-rss-feeds/flux24.xml,
4730,Motywacja non stop,motywacjanonstop.pl,2026-01-18 22:21:10,success,10,https://swelbyboy.github.io/prospect-rss-feeds/motywacja-non-stop.xml,
4714,JoyNewsBD,joynewsbd.com,2026-01-18 22:21:10,success,10,https://swelbyboy.github.io/prospect-rss-feeds/joynewsbd.xml,
4733,Diorismos.gr,diorismos.gr,2026-01-18 22:21:10,success,10,https://swelbyboy.github.io/prospect-rss-feeds/diorismos-gr.xml,
4739,Psihologia de Azi,psihologiadeazi.ro,2026-01-18 22:21:12,success,9,https://swelbyboy.github.io/prospect-rss-feeds/psihologia-de-azi.xml,
4731,Cyclades24.gr,cyclades24.gr,2026-01-18 22:21:13,success,10,https://swelbyboy.github.io/prospect-rss-feeds/cyclades24-gr.xml,
4738,Sanatatea Press Group,sanatateapress.ro,2026-01-18 22:21:14,success,2,https://swelbyboy.github.io/prospect-rss-feeds/sanatatea-press-group.xml,
4736,Lipjani News Medie SHPK,lipjaninews.com,2026-01-18 22:21:14,success,10,https://swelbyboy.github.io/prospect-rss-feeds/lipjani-news-medie-shpk.xml,
4747,BUZAU ONLINE,buzau.net,2026-01-18 22:21:15,failed,0,,HTTP 403
4700,Nereye Dergisi,nereye.com.tr,2026-01-18 22:21:15,success,10,https://swelbyboy.github.io/prospect-rss-feeds/nereye-dergisi.xml,
4742,PlayTech.ro,playtech.ro,2026-01-18 22:21:15,success,10,https://swelbyboy.github.io/prospect-rss-feeds/playtech-ro.xml,
4750,Times New Roman Media,timesnewroman.ro,2026-01-18 22:21:18,success,10,https://swelbyboy.github.io/prospect-rss-feeds/times-new-roman-media.xml,
4741,Carson Now,carsonnow.org,2026-01-18 22:21:19,success,10,https://swelbyboy.github.io/prospect-rss-feeds/carson-now.xml,
4749,Suprabhaatham,suprabhaatham.com,2026-01-18 22:21:19,success,10,https://swelbyboy.github.io/prospect-rss-feeds/suprabhaatham.xml,
4740,MAXMAG,maxmag.gr,2026-01-18 22:21:19,success,10,https://swelbyboy.github.io/prospect-rss-feeds/maxmag.xml,
4702,Wayne Dupree Show,waynedupree.com,2026-01-18 22:21:20,success,10,https://swelbyboy.github.io/prospect-rss-feeds/wayne-dupree-show.xml,
4728,TechGear,techgear.gr,2026-01-18 22:21:21,success,10,https://swelbyboy.github.io/prospect-rss-feeds/techgear.xml,
4758,Bollyy,bollyy.com,2026-01-18 22:21:21,success,10,https://swelbyboy.github.io/prospect-rss-feeds/bollyy.xml,
4757,Mesmerizing words,mesmerizingwords.com,2026-01-18 22:21:22,success,10,https://swelbyboy.github.io/prospect-rss-feeds/mesmerizing-words.xml,
4755,STIRI de CLUJ,stiridecluj.ro,2026-01-18 22:21:25,success,10,https://swelbyboy.github.io/prospect-rss-feeds/stiri-de-cluj.xml,
4753,Fractal,fractalart.gr,2026-01-18 22:21:25,success,10,https://swelbyboy.github.io/prospect-rss-feeds/fractal.xml,
4766,Nassosblog,nassosblog.gr,2026-01-18 22:21:26,success,10,https://swelbyboy.github.io/prospect-rss-feeds/nassosblog.xml,
4760,EpirusNow.gr,epirusnow.gr,2026-01-18 22:21:26,success,10,https://swelbyboy.github.io/prospect-rss-feeds/epirusnow-gr.xml,
4754,News.gr,news.gr,2026-01-18 22:21:28,success,10,https://swelbyboy.github.io/prospect-rss-feeds/news-gr.xml,
4751,Ecosnippets,ecosnippets.com,2026-01-18 22:21:30,success,10,https://swelbyboy.github.io/prospect-rss-feeds/ecosnippets.xml,
4762,Főtér,foter.ro,2026-01-18 22:21:31,success,10,https://swelbyboy.github.io/prospect-rss-feeds/főtér.xml,
4763,start-up.ro,start-up.ro,2026-01-18 22:21:32,success,10,https://swelbyboy.github.io/prospect-rss-feeds/start-up-ro.xml,
4771,Awesome Gang,awesomegang.com,2026-01-18 22:21:36,success,10,https://swelbyboy.github.io/prospect-rss-feeds/awesome-gang.xml,
4768,FXStreet,fxstreet.com,2026-01-18 22:21:36,success,10,https://swelbyboy.github.io/prospect-rss-feeds/fxstreet.xml,
4772,Autónavigátor.hu,autonavigator.hu,2026-01-18 22:21:36,success,10,https://swelbyboy.github.io/prospect-rss-feeds/autónavigátor-hu.xml,
4721,Bucurestii Vechi si Noi,bucurestiivechisinoi.ro,2026-01-18 22:21:36,failed,0,,"Error fetching feed: HTTPSConnectionPool(host='bucurestiivechisinoi.ro', port=443): Max retries exceeded with url: /feed/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='bucurestiivechisinoi.ro', port=443) at 0x7fa7d8d54350>, 'Connection to bucurestiivechisinoi.ro timed out. (connect timeout=30)'))"
4720,grambanglanews24.com,grambanglanews24.com,2026-01-18 22:21:37,success,10,https://swelbyboy.github.io/prospect-rss-feeds/grambanglanews24-com.xml,
4779,Filantropikum.com,filantropikum.com,2026-01-18 22:21:38,success,10,https://swelbyboy.github.io/prospect-rss-feeds/filantropikum-com.xml,
4780,John Pavlovitz,johnpavlovitz.com,2026-01-18 22:21:38,success,10,https://swelbyboy.github.io/prospect-rss-feeds/john-pavlovitz.xml,
4778,KamuAjans,kamuajans.com,2026-01-18 22:21:38,success,9,https://swelbyboy.github.io/prospect-rss-feeds/kamuajans.xml,
4781,Bartın.info,bartin.info,2026-01-18 22:21:39,failed,0,,HTTP 403
4777,ErgasiaTora.gr,ergasiatora.gr,2026-01-18 22:21:39,success,10,https://swelbyboy.github.io/prospect-rss-feeds/ergasiatora-gr.xml,
4767,Csaladinet.hu,csaladinet.hu,2026-01-18 22:21:40,success,10,https://swelbyboy.github.io/prospect-rss-feeds/csaladinet-hu.xml,
4787,GujjuRocks,gujjurocks.in,2026-01-18 22:21:41,success,10,https://swelbyboy.github.io/prospect-rss-feeds/gujjurocks.xml,
4776,Kosova Sot Online,kosova-sot.info,2026-01-18 22:21:41,success,10,https://swelbyboy.github.io/prospect-rss-feeds/kosova-sot-online.xml,
4785,Alfavita,alfavita.gr,2026-01-18 22:21:41,success,10,https://swelbyboy.github.io/prospect-rss-feeds/alfavita.xml,
4761,Lawnet,lawnet.gr,2026-01-18 22:21:43,success,10,https://swelbyboy.github.io/prospect-rss-feeds/lawnet.xml,
4789,Sunt Sanatos,suntsanatos.ro,2026-01-18 22:21:44,success,10,https://swelbyboy.github.io/prospect-rss-feeds/sunt-sanatos.xml,
4793,Bar and Bench,barandbench.com,2026-01-18 22:21:45,success,10,https://swelbyboy.github.io/prospect-rss-feeds/bar-and-bench.xml,
4784,e-dimosio.gr,e-dimosio.gr,2026-01-18 22:21:45,success,10,https://swelbyboy.github.io/prospect-rss-feeds/e-dimosio-gr.xml,
4788,T客邦,techbang.com,2026-01-18 22:21:45,success,10,https://swelbyboy.github.io/prospect-rss-feeds/t客邦.xml,
4783,Katiousa.gr,katiousa.gr,2026-01-18 22:21:45,success,10,https://swelbyboy.github.io/prospect-rss-feeds/katiousa-gr.xml,
4803,Youth Carnival,youthcarnival.org,2026-01-18 22:21:46,failed,0,,HTTP 403
4795,Homo Evolution,homoevolution.com,2026-01-18 22:21:46,success,7,https://swelbyboy.github.io/prospect-rss-feeds/homo-evolution.xml,
4801,Indian Autos Blog,indianautosblog.com,2026-01-18 22:21:47,failed,0,,HTTP 500
4800,Spotted Lublin,spottedlublin.pl,2026-01-18 22:21:47,success,7,https://swelbyboy.github.io/prospect-rss-feeds/spotted-lublin.xml,
4797,Naftika Chronika,naftikachronika.gr,2026-01-18 22:21:48,success,10,https://swelbyboy.github.io/prospect-rss-feeds/naftika-chronika.xml,
4806,Sabrang,sabrangindia.in,2026-01-18 22:21:48,success,10,https://swelbyboy.github.io/prospect-rss-feeds/sabrang.xml,
4792,Runner Magazine,runnermagazine.gr,2026-01-18 22:21:49,success,10,https://swelbyboy.github.io/prospect-rss-feeds/runner-magazine.xml,
4808,Lider Media,lider.media,2026-01-18 22:21:49,success,10,https://swelbyboy.github.io/prospect-rss-feeds/lider-media.xml,
4810,TheaterMania,theatermania.com,2026-01-18 22:21:49,success,10,https://swelbyboy.github.io/prospect-rss-feeds/theatermania.xml,
4805,MCPR Montgomery County Police Reporter,montgomerycountypolicereporter.com,2026-01-18 22:21:50,success,3,https://swelbyboy.github.io/prospect-rss-feeds/mcpr-montgomery-county-police-reporter.xml,
4807,Digital Broker Ventures,dbventures.io,2026-01-18 22:21:50,success,4,https://swelbyboy.github.io/prospect-rss-feeds/digital-broker-ventures.xml,
4790,Copilul.ro,copilul.ro,2026-01-18 22:21:50,success,2,https://swelbyboy.github.io/prospect-rss-feeds/copilul-ro.xml,
4812,Filing,samequizy.pl,2026-01-18 22:21:51,success,10,https://swelbyboy.github.io/prospect-rss-feeds/filing.xml,
4804,Zee Business,zeebiz.com,2026-01-18 22:21:52,success,10,https://swelbyboy.github.io/prospect-rss-feeds/zee-business.xml,
4822,South Indian Jewellery,southjewellery.com,2026-01-18 22:21:54,success,10,https://swelbyboy.github.io/prospect-rss-feeds/south-indian-jewellery.xml,
4774,Catchy.ro,catchy.ro,2026-01-18 22:21:55,success,10,https://swelbyboy.github.io/prospect-rss-feeds/catchy-ro.xml,
4824,Speedcafe.com,speedcafe.com,2026-01-18 22:21:57,success,10,https://swelbyboy.github.io/prospect-rss-feeds/speedcafe-com.xml,
4782,Progressive Christianity,progressivechristianity.org,2026-01-18 22:21:57,success,10,https://swelbyboy.github.io/prospect-rss-feeds/progressive-christianity.xml,
4818,Tax Scan,taxscan.in,2026-01-18 22:21:58,success,10,https://swelbyboy.github.io/prospect-rss-feeds/tax-scan.xml,
4815,StateCollege.com,statecollege.com,2026-01-18 22:21:58,success,10,https://swelbyboy.github.io/prospect-rss-feeds/statecollege-com.xml,
4816,History of Royal Women,historyofroyalwomen.com,2026-01-18 22:21:58,success,10,https://swelbyboy.github.io/prospect-rss-feeds/history-of-royal-women.xml,
4826,Globe Media Group,jakartaglobe.id,2026-01-18 22:21:58,success,10,https://swelbyboy.github.io/prospect-rss-feeds/globe-media-group.xml,
4745,Cevabun.ro,cevabun.ro,2026-01-18 22:22:01,success,6,https://swelbyboy.github.io/prospect-rss-feeds/cevabun-ro.xml,
4836,Hindu Post,hindupost.in,2026-01-18 22:22:03,success,10,https://swelbyboy.github.io/prospect-rss-feeds/hindu-post.xml,
4811,CGM,cgm.pl,2026-01-18 22:22:03,success,10,https://swelbyboy.github.io/prospect-rss-feeds/cgm.xml,
4835,Deshbandhu,deshbandhu.co.in,2026-01-18 22:22:05,success,10,https://swelbyboy.github.io/prospect-rss-feeds/deshbandhu.xml,
4838,Innovative Media,zenit.org,2026-01-18 22:22:06,success,10,https://swelbyboy.github.io/prospect-rss-feeds/innovative-media.xml,
4828,Final Score Media LTD,nb1.hu,2026-01-18 22:22:06,success,10,https://swelbyboy.github.io/prospect-rss-feeds/final-score-media-ltd.xml,
4813,World Traveler,vilagutazo.net,2026-01-18 22:22:08,success,10,https://swelbyboy.github.io/prospect-rss-feeds/world-traveler.xml,
4839,HotHardware,hothardware.com,2026-01-18 22:22:08,success,10,https://swelbyboy.github.io/prospect-rss-feeds/hothardware.xml,
4832,BeautyExchange.com,beautyexchange.com.hk,2026-01-18 22:22:08,success,10,https://swelbyboy.github.io/prospect-rss-feeds/beautyexchange-com.xml,
4840,Sneaker Bar Detroit,sneakerbardetroit.com,2026-01-18 22:22:08,success,10,https://swelbyboy.github.io/prospect-rss-feeds/sneaker-bar-detroit.xml,
4825,SneakerFiles,sneakerfiles.com,2026-01-18 22:22:09,success,7,https://swelbyboy.github.io/prospect-rss-feeds/sneakerfiles.xml,
4843,Beauty美人圈,beauty321.com,2026-01-18 22:22:09,success,3,https://swelbyboy.github.io/prospect-rss-feeds/beauty美人圈.xml,
4841,RadioDMS.com,radiodms.com,2026-01-18 22:22:09,success,8,https://swelbyboy.github.io/prospect-rss-feeds/radiodms-com.xml,
4837,State Times,web.statetimes.in,2026-01-18 22:22:11,success,10,https://swelbyboy.github.io/prospect-rss-feeds/state-times.xml,
4833,Padma News,padmanews24.com,2026-01-18 22:22:11,success,10,https://swelbyboy.github.io/prospect-rss-feeds/padma-news.xml,
4842,Spiritualify,spiritualify.org,2026-01-18 22:22:11,success,10,https://swelbyboy.github.io/prospect-rss-feeds/spiritualify.xml,
4847,VOA Korea,voakorea.com,2026-01-18 22:22:12,success,10,https://swelbyboy.github.io/prospect-rss-feeds/voa-korea.xml,
4849,Florida Politics,floridapolitics.com,2026-01-18 22:22:12,success,10,https://swelbyboy.github.io/prospect-rss-feeds/florida-politics.xml,
4856,The Film Stage,thefilmstage.com,2026-01-18 22:22:13,success,10,https://swelbyboy.github.io/prospect-rss-feeds/the-film-stage.xml,
4846,FreeDomMedia,warszawskagazeta.pl,2026-01-18 22:22:14,success,1,https://swelbyboy.github.io/prospect-rss-feeds/freedommedia.xml,
4854,KION News Channel 5 46,kion546.com,2026-01-18 22:22:14,success,10,https://swelbyboy.github.io/prospect-rss-feeds/kion-news-channel-5-46.xml,
4853,OILMAN Magazine,oilmanmagazine.com,2026-01-18 22:22:15,success,10,https://swelbyboy.github.io/prospect-rss-feeds/oilman-magazine.xml,
4850,媽媽寶寶,mombaby.com.tw,2026-01-18 22:22:17,success,10,https://swelbyboy.github.io/prospect-rss-feeds/媽媽寶寶.xml,
4863,Gboah.com,gboah.com,2026-01-18 22:22:17,success,10,https://swelbyboy.github.io/prospect-rss-feeds/gboah-com.xml,
4859,Yalansavar,yalansavar.org,2026-01-18 22:22:18,success,10,https://swelbyboy.github.io/prospect-rss-feeds/yalansavar.xml,
4858,Novizivot.net,novizivot.net,2026-01-18 22:22:19,success,10,https://swelbyboy.github.io/prospect-rss-feeds/novizivot-net.xml,
4864,West Bridgford Wire,westbridgfordwire.com,2026-01-18 22:22:20,success,10,https://swelbyboy.github.io/prospect-rss-feeds/west-bridgford-wire.xml,
4868,Flicks Film Media Network,tofler.in,2026-01-18 22:22:23,success,10,https://swelbyboy.github.io/prospect-rss-feeds/flicks-film-media-network.xml,
4848,Mitrovica SOT,mitrovicasot.net,2026-01-18 22:22:24,success,10,https://swelbyboy.github.io/prospect-rss-feeds/mitrovica-sot.xml,
4872,Jetso Club,jetsoclub.com,2026-01-18 22:22:24,success,10,https://swelbyboy.github.io/prospect-rss-feeds/jetso-club.xml,
4852,Bluebonnet News,bluebonnetnews.com,2026-01-18 22:22:24,success,10,https://swelbyboy.github.io/prospect-rss-feeds/bluebonnet-news.xml,
4879,The Mary Sue,themarysue.com,2026-01-18 22:22:26,success,10,https://swelbyboy.github.io/prospect-rss-feeds/the-mary-sue.xml,
4878,Special Coverage News,specialcoveragenews.in,2026-01-18 22:22:26,success,2,https://swelbyboy.github.io/prospect-rss-feeds/special-coverage-news.xml,
4875,The Stranger,thestranger.com,2026-01-18 22:22:29,success,10,https://swelbyboy.github.io/prospect-rss-feeds/the-stranger.xml,
4882,Grupa Weszło,weszlo.com,2026-01-18 22:22:29,success,10,https://swelbyboy.github.io/prospect-rss-feeds/grupa-weszło.xml,
4881,HMTV Live,hmtvlive.com,2026-01-18 22:22:30,success,10,https://swelbyboy.github.io/prospect-rss-feeds/hmtv-live.xml,
4888,Electrical Engineering Portal,electrical-engineering-portal.com,2026-01-18 22:22:31,success,10,https://swelbyboy.github.io/prospect-rss-feeds/electrical-engineering-portal.xml,
4884,Femina Média,femina.hu,2026-01-18 22:22:35,success,10,https://swelbyboy.github.io/prospect-rss-feeds/femina-média.xml,
