Prospect Name,RSS Feed,Data Source,Last Scrape Status,Last Scrape Timestamp,Country,Domain,Status,Existing newsletter?,Person,Date sent,Replied,Comments
HT Digital Streams Limited,https://swelbyboy.github.io/prospect-rss-feeds/ht-digital-streams-limited.xml,OG,success,2025-12-02 11:57:53,India,healthshots.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Nacional,-,N/A,-,,Croatia,nacional.hr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Shacara,-,N/A,-,,Nigeria,shacara.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
TenPoznan,-,N/A,-,,Poland,tenpoznan.pl,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
everymum.ie,https://swelbyboy.github.io/prospect-rss-feeds/everymum-ie.xml,OG,success,2025-12-02 11:57:48,Ireland,everymum.ie,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Οδηγός του Πολίτη,https://swelbyboy.github.io/prospect-rss-feeds/οδηγός-του-πολίτη.xml,OG,success,2025-12-02 11:57:46,Greece,odigostoupoliti.eu,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ships & Ports,https://swelbyboy.github.io/prospect-rss-feeds/ships---ports.xml,OG,success,2025-12-02 11:57:44,Nigeria,shipsandports.com.ng,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
shajgoj.com - সাজগোজ,https://swelbyboy.github.io/prospect-rss-feeds/shajgoj-com---স-জগ-জ.xml,OG,success,2025-12-02 11:57:52,Bangladesh,shajgoj.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
District8,https://swelbyboy.github.io/prospect-rss-feeds/district8.xml,OG,success,2025-12-02 11:57:46,Netherlands,district8.net,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ekmek ve Gül,-,N/A,-,,Turkey,ekmekvegul.net,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Eurovizyon,https://swelbyboy.github.io/prospect-rss-feeds/eurovizyon.xml,OG,success,2025-12-02 11:57:49,Turkey,eurovizyon.co.uk,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
WOW Japan,-,N/A,-,,Indonesia,wowjapan.asia,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Trelleborgs Allehanda,https://swelbyboy.github.io/prospect-rss-feeds/trelleborgs-allehanda.xml,OG,success,2025-12-02 11:57:47,Sweden,trelleborgsallehanda.se,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Devnetjobsindia.org,-,N/A,-,,India,devnetjobsindia.org,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Botosaneanul,https://swelbyboy.github.io/prospect-rss-feeds/botosaneanul.xml,OG,success,2025-12-02 11:57:52,Romania,botosaneanul.ro,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Smålänningen,https://swelbyboy.github.io/prospect-rss-feeds/smålänningen.xml,OG,success,2025-12-02 11:57:50,Sweden,smalanningen.se,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Pollstar,-,N/A,-,,United States,pollstar.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
TEOL.hu,-,N/A,-,,Hungary,teol.hu,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Digit,https://swelbyboy.github.io/prospect-rss-feeds/digit.xml,OG,success,2025-12-02 11:57:52,India,digit.in,To Do,TRUE,,,FALSE,Newly discovered RSS feed
Cool Artisan,https://swelbyboy.github.io/prospect-rss-feeds/cool-artisan.xml,OG,success,2025-12-02 11:57:51,Greece,coolartisan.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Sioux Falls.Business,https://swelbyboy.github.io/prospect-rss-feeds/sioux-falls-business.xml,OG,success,2025-12-02 11:42:06,United States,siouxfalls.business,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
PnG FUN,https://swelbyboy.github.io/prospect-rss-feeds/png-fun.xml,OG,success,2025-12-02 11:57:50,Bulgaria,pia-news.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Nea Drasis,https://swelbyboy.github.io/prospect-rss-feeds/nea-drasis.xml,OG,success,2025-12-02 11:57:51,Greece,neadrasis.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
HospiBuz,https://swelbyboy.github.io/prospect-rss-feeds/hospibuz.xml,OG,success,2025-12-02 11:57:53,India,hospibuz.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
etransport.pl,-,N/A,-,,Poland,etransport.pl,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Federalist Party,https://swelbyboy.github.io/prospect-rss-feeds/federalist-party.xml,OG,success,2025-12-02 11:57:54,United States,noqreport.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Marie Claire Taiwan,-,N/A,-,,Taiwan,marieclaire.com.tw,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
SoHum Awareness,-,N/A,-,,United States,kymkemp.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Ditori,https://swelbyboy.github.io/prospect-rss-feeds/ditori.xml,OG,success,2025-12-02 11:42:06,Croatia,ditori.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
North Coast Courier,-,N/A,-,,South Africa,northcoastcourier.co.za,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
All About Music,https://swelbyboy.github.io/prospect-rss-feeds/all-about-music.xml,OG,success,2025-12-02 11:57:52,Poland,allaboutmusic.pl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Newsgarden24.com,https://swelbyboy.github.io/prospect-rss-feeds/newsgarden24-com.xml,OG,success,2025-12-02 11:42:22,Bangladesh,newsgarden24.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ergasianews,-,N/A,-,,Greece,ergasianews.gr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Gaon Connection,https://swelbyboy.github.io/prospect-rss-feeds/gaon-connection.xml,OG,success,2025-12-02 11:42:20,India,gaonconnection.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Agricultural Research Communication Centre,-,N/A,-,,India,arccjournals.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Izumitelno,https://swelbyboy.github.io/prospect-rss-feeds/izumitelno.xml,OG,success,2025-12-02 11:58:14,Bulgaria,izumitelno.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Christmas Discount Offers,https://swelbyboy.github.io/prospect-rss-feeds/christmas-discount-offers.xml,OG,success,2025-12-02 11:57:56,United Kingdom,christmasdiscountoffers.co.uk,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Testbook.com,https://swelbyboy.github.io/prospect-rss-feeds/testbook-com.xml,OG,success,2025-12-02 11:57:56,India,testbook.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
eKorinthos.gr,https://swelbyboy.github.io/prospect-rss-feeds/ekorinthos-gr.xml,OG,success,2025-12-02 11:58:02,Greece,ekorinthos.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Wheels.PH,https://swelbyboy.github.io/prospect-rss-feeds/wheels-ph.xml,OG,success,2025-12-02 11:42:35,Philippines,wheels.ph,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
CiechanowInaczej Lokalny Portal Informacyjny,-,N/A,-,,Poland,ciechanowinaczej.pl,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Cetățeanul.net,https://swelbyboy.github.io/prospect-rss-feeds/cetățeanul-net.xml,OG,success,2025-12-02 11:42:11,Romania,cetateanul.net,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Digital Age,https://swelbyboy.github.io/prospect-rss-feeds/digital-age.xml,OG,success,2025-12-02 11:57:55,Turkey,digitalage.com.tr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Arkitera.com,-,N/A,-,,Turkey,arkitera.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
The Register-Mail,-,N/A,-,,United States,galesburg.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Thailandblog.nl,https://swelbyboy.github.io/prospect-rss-feeds/thailandblog-nl.xml,OG,success,2025-12-02 11:57:54,Netherlands,thailandblog.nl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Polokwane Observer,http://observer.co.za/feed/,Discovered-pattern,failed,2025-12-21 22:13:01,South Africa,observer.co.za,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
ELLE Serbia,https://swelbyboy.github.io/prospect-rss-feeds/elle-serbia.xml,OG,success,2025-12-02 11:58:01,Serbia,elle.rs,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Agonas tis Kritis,https://swelbyboy.github.io/prospect-rss-feeds/agonas-tis-kritis.xml,OG,success,2025-12-02 11:58:01,Greece,agonaskritis.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Rijeka Danas,https://swelbyboy.github.io/prospect-rss-feeds/rijeka-danas.xml,OG,success,2025-12-02 11:42:12,Croatia,rijekadanas.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Live For Films,https://swelbyboy.github.io/prospect-rss-feeds/live-for-films.xml,OG,success,2025-12-02 11:57:58,United Kingdom,liveforfilm.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
De Utrechtse Internet Courant (DUIC),https://swelbyboy.github.io/prospect-rss-feeds/de-utrechtse-internet-courant--duic.xml,OG,success,2025-12-02 11:57:57,Netherlands,duic.nl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
دليلك في تركيا,https://swelbyboy.github.io/prospect-rss-feeds/دليلك-في-تركيا.xml,OG,success,2025-12-02 11:42:13,Turkey,daleelkinturkey.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Rutherford Source,https://swelbyboy.github.io/prospect-rss-feeds/rutherford-source.xml,OG,success,2025-12-02 11:57:56,United States,rutherfordsource.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Tarnowska.tv,-,N/A,-,,Poland,tarnowska.tv,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
80 Level,https://swelbyboy.github.io/prospect-rss-feeds/80-level.xml,OG,success,2025-12-02 11:57:59,United States,80.lv,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
B Gazete,-,N/A,-,,Turkey,bgazete.com.tr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Kraisthava Ezhuthupura,-,N/A,-,,India,kraisthavaezhuthupura.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
النجاح نت,-,N/A,-,,United Arab Emirates,annajah.net,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
明報財經 mpfinance,-,N/A,-,,Hong Kong,mpfinance.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Színház,-,N/A,-,,Hungary,szinhaz.org,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Caught In Southie,https://swelbyboy.github.io/prospect-rss-feeds/caught-in-southie.xml,OG,success,2025-12-02 11:58:16,United States,caughtinsouthie.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Heviz.hu,-,N/A,-,,Hungary,heviz.hu,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Άγιοι Θεόδωροι,https://swelbyboy.github.io/prospect-rss-feeds/άγιοι-θεόδωροι.xml,OG,success,2025-12-02 11:58:02,Greece,agioitheodoroi.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
За теб,-,N/A,-,,Bulgaria,zatebbg.net,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
tuWroclaw.com,-,N/A,-,,Poland,tuwroclaw.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Nöjesguiden,https://swelbyboy.github.io/prospect-rss-feeds/nöjesguiden.xml,OG,success,2025-12-02 11:57:57,Sweden,ng.se,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Palo.gr,https://swelbyboy.github.io/prospect-rss-feeds/palo-gr.xml,OG,success,2025-12-02 11:58:12,Greece,palo.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Új Szó,https://swelbyboy.github.io/prospect-rss-feeds/új-szó.xml,OG,success,2025-12-02 11:58:00,Hungary,ujszo.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Agrotypos,-,N/A,-,,Greece,agrotypos.gr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
العين الإخبارية,https://swelbyboy.github.io/prospect-rss-feeds/العين-الإخبارية.xml,OG,success,2025-12-02 11:58:00,United Arab Emirates,al-ain.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Pless,https://swelbyboy.github.io/prospect-rss-feeds/pless.xml,OG,success,2025-12-02 11:42:16,Poland,pless.pl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Clarksville Online,https://swelbyboy.github.io/prospect-rss-feeds/clarksville-online.xml,OG,success,2025-12-02 11:58:00,United States,clarksvilleonline.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Info Pult,https://swelbyboy.github.io/prospect-rss-feeds/info-pult.xml,OG,success,2025-12-02 11:58:10,Croatia,infpult.info,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
91mobiles.com,-,N/A,-,,India,91mobiles.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Tuzlanski,https://swelbyboy.github.io/prospect-rss-feeds/tuzlanski.xml,OG,success,2025-12-02 11:58:02,Bosnia and Herzegovina,tuzlanski.ba,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Epirus Tv News,https://swelbyboy.github.io/prospect-rss-feeds/epirus-tv-news.xml,OG,success,2025-12-02 11:58:07,Greece,epirus-tv-news.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Sportsioannina,-,N/A,-,,Greece,sportsioannina.gr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
eBrcko.net,-,N/A,-,,Bosnia and Herzegovina,ebrcko.net,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Magyar Kurír,https://swelbyboy.github.io/prospect-rss-feeds/magyar-kurír.xml,OG,success,2025-12-02 11:58:09,Hungary,magyarkurir.hu,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Aktualno,-,N/A,-,,Croatia,aktualno.hr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
The Facts,-,N/A,-,,United States,thefacts.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
MyTex,https://swelbyboy.github.io/prospect-rss-feeds/mytex.xml,OG,success,2025-12-02 11:58:27,Romania,mytex.ro,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Stockton Record,-,N/A,-,,United States,recordnet.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
My Portal .gr,https://swelbyboy.github.io/prospect-rss-feeds/my-portal--gr.xml,OG,success,2025-12-02 11:58:04,Greece,myportal.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Indiaawaj,-,N/A,-,,India,indiaawaj.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
TVF Oltenia,https://swelbyboy.github.io/prospect-rss-feeds/tvf-oltenia.xml,OG,success,2025-12-02 11:58:05,Romania,tvfoltenia.ro,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Čapljinski portal,https://swelbyboy.github.io/prospect-rss-feeds/čapljinski-portal.xml,OG,success,2025-12-02 11:42:21,Croatia,caportal.net,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Style Magazin,-,N/A,-,,Hungary,stylemagazin.hu,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Medina Gazette,-,N/A,-,,United States,medina-gazette.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
ЖЕНАТА ДНЕС,https://swelbyboy.github.io/prospect-rss-feeds/жената-днес.xml,OG,success,2025-12-02 11:58:08,Serbia,jenatadnes.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Boro.gr,https://swelbyboy.github.io/prospect-rss-feeds/boro-gr.xml,OG,success,2025-12-02 11:42:18,Greece,boro.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Times News Lehighton,-,N/A,-,,United States,tnonline.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
ASD Media,-,N/A,-,,Netherlands,asdnews.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Technowize,https://swelbyboy.github.io/prospect-rss-feeds/technowize.xml,OG,success,2025-12-02 11:58:05,United States,technowize.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
