Record ID,Company Name,Company Owner,City,Country,Has Newsletter,Website URL,LinkedIn Company Page,RSS Feed URL
3074642561,Mandatory,Harry Martin,Los Angeles,United States,,http://www.mandatory.com,https://www.linkedin.com/company/craveonline-media-llc,https://swelbyboy.github.io/prospect-rss-feeds/mandatory.xml
3074642623,Country 106.5 WYRK,Christian Jørgensen,,United States,,http://www.wyrk.com,https://www.linkedin.com/company/townsquare-media,https://swelbyboy.github.io/prospect-rss-feeds/country-106-5-wyrk.xml
3074646121,Lifehack.org,Sander Lammers,Sacramento,United States,,http://www.lifehack.org,https://www.linkedin.com/company/lifehack-org,https://swelbyboy.github.io/prospect-rss-feeds/lifehack-org.xml
3074642593,cleveland.com,Harry Martin,Brooklyn,United States,,http://www.cleveland.com,https://www.linkedin.com/company/cleveland-com,https://swelbyboy.github.io/prospect-rss-feeds/cleveland-com.xml
3074642611,Naples Illustrated,Christian Jørgensen,Naples,United States,,http://www.naplesillustrated.com,https://www.linkedin.com/company/naples-illustrated,https://swelbyboy.github.io/prospect-rss-feeds/naples-illustrated.xml
3104986373,Swift Local Solutions,Harry Martin,,United States,,http://www.swiftlocalsolutions.com,,https://swelbyboy.github.io/prospect-rss-feeds/swift-local-solutions.xml
3074642580,Rapid City Journal,Christian Jørgensen,Rapid City,United States,,http://www.rapidcityjournal.com,https://www.linkedin.com/company/rapid-city-journal,https://swelbyboy.github.io/prospect-rss-feeds/rapid-city-journal.xml
3096206739,FanBuzz,Harry Martin,Hermitage,United States,,http://www.fanbuzz.com,https://www.linkedin.com/company/fan-buzz,https://swelbyboy.github.io/prospect-rss-feeds/fanbuzz.xml
3087053831,We Got This Covered,Christian Jørgensen,New York,Canada,,http://www.wegotthiscovered.com,https://www.linkedin.com/company/we-got-this-covered,https://swelbyboy.github.io/prospect-rss-feeds/we-got-this-covered.xml
3074642590,HipHopWired.com,Harry Martin,New York,United States,,http://www.hiphopwired.com,https://www.linkedin.com/company/hiphopwired-com,https://swelbyboy.github.io/prospect-rss-feeds/hiphopwired-com.xml
3074646135,"WGME CBS 13 News (Sinclair, Portland ME)",Harry Martin,Portland,United States,,http://www.wgme.com,https://www.linkedin.com/company/wgme-cbs13,https://swelbyboy.github.io/prospect-rss-feeds/wgme-cbs-13-news--sinclair--portland-me.xml
3074642640,America Media,Harry Martin,New York,United States,,http://www.americamagazine.org,https://www.linkedin.com/company/1490063,https://swelbyboy.github.io/prospect-rss-feeds/america-media.xml
3134282443,Aktuality SK,Frederick Crépin,,Slovakia,,http://www.aktuality.sk,https://www.linkedin.com/company/aktuality.sk,https://swelbyboy.github.io/prospect-rss-feeds/aktuality-sk.xml
3074646139,Crooks and Liars,Harry Martin,Los Angeles,United States,,http://www.crooksandliars.com,https://www.linkedin.com/company/crooks-doug-b,https://swelbyboy.github.io/prospect-rss-feeds/crooks-and-liars.xml
3134258077,Neue Westfälische,Frederick Crépin,Bielefeld,Germany,,http://www.nw.de,https://www.linkedin.com/company/nw,https://swelbyboy.github.io/prospect-rss-feeds/neue-westfälische.xml
3106344571,SWR,Frederick Crépin,Stuttgart,Germany,,http://www.swr.de,https://www.linkedin.com/company/swr,https://swelbyboy.github.io/prospect-rss-feeds/swr.xml
3084569307,Funkhaus Halle GmbH & Co. KG,Frederick Crépin,,Germany,,http://www.funkhaus-halle.de,,https://swelbyboy.github.io/prospect-rss-feeds/funkhaus-halle-gmbh---co--kg.xml
3074646125,Lakeway Publishers,Harry Martin,Morristown,United States,,http://www.lakewaypublishersinc.com,https://www.linkedin.com/company/lakewaypublishers,https://swelbyboy.github.io/prospect-rss-feeds/lakeway-publishers.xml
3118470742,Rest of World,Harry Martin,Sunnyvale,United States,,http://www.restofworld.org,https://www.linkedin.com/company/rest-of-world/,https://swelbyboy.github.io/prospect-rss-feeds/rest-of-world.xml
3074646130,Gem Pak (Astro),Christian Jørgensen,Bukit Jalil,Malaysia,,http://www.gempak.com,https://www.linkedin.com/company/astro,https://swelbyboy.github.io/prospect-rss-feeds/gem-pak--astro.xml
3095587365,Wide Open Media Group,Harry Martin,Austin,United States,,http://www.wideopenmediagroup.com,https://www.linkedin.com/company/wide-open-media-group,https://swelbyboy.github.io/prospect-rss-feeds/wide-open-media-group.xml
3106334643,Hessischer Rundfunk,Frederick Crépin,Frankfurt,Germany,,http://www.hr-online.de,,https://swelbyboy.github.io/prospect-rss-feeds/hessischer-rundfunk.xml
3106337773,Rundfunk Berlin-Brandenburg,Frederick Crépin,Potsdam,Germany,,http://www.rbb-online.de,https://www.linkedin.com/company/314205,https://swelbyboy.github.io/prospect-rss-feeds/rundfunk-berlin-brandenburg.xml
3074646173,Mustang News,Damian Domanski,San Luis Obispo,United States,,http://www.mustangnews.net,https://www.linkedin.com/company/cp-mustang-news,https://swelbyboy.github.io/prospect-rss-feeds/mustang-news.xml
3074646180,Loudwire,Christian Jørgensen,Purchase,United States,,http://www.loudwire.com,,https://swelbyboy.github.io/prospect-rss-feeds/loudwire.xml
3096403051,Golden Peak Media,Damian Domanski,Golden,United States,,http://www.goldenpeakmedia.com,https://www.linkedin.com/company/golden-peak-media-creative-enthusiast-network,https://swelbyboy.github.io/prospect-rss-feeds/golden-peak-media.xml
3085951050,Radio ENERGY,Guillaume Filippi,Hamburg,Germany,,http://www.energy.de,https://www.linkedin.com/company/radio-energy-deutschland-,https://swelbyboy.github.io/prospect-rss-feeds/radio-energy.xml
3076627393,Annex Business Media,Christian Jørgensen,Simcoe,Canada,,http://www.annexbusinessmedia.com,https://www.linkedin.com/company/annex-publishing-&-printing-inc,https://swelbyboy.github.io/prospect-rss-feeds/annex-business-media.xml
3074642598,Project Casting,Harry Martin,Atlanta,United States,,http://www.projectcasting.com,https://www.linkedin.com/company/projectcasting,https://swelbyboy.github.io/prospect-rss-feeds/project-casting.xml
3074646186,Fox 32 Chicago,Harry Martin,New York,United States,,http://www.fox32chicago.com,https://www.linkedin.com/company/fox-news-channel,https://swelbyboy.github.io/prospect-rss-feeds/fox-32-chicago.xml
3077008316,Ranker,Harry Martin,Los Angeles,United States,,http://www.ranker.com,https://www.linkedin.com/company/ranker,https://swelbyboy.github.io/prospect-rss-feeds/ranker.xml
3105372867,ORF,Frederick Crépin,Wien,Austria,,http://www.orf.at,https://www.linkedin.com/company/18122551,https://swelbyboy.github.io/prospect-rss-feeds/orf.xml
3074642652,Haute Living,Sander Lammers,Miami,United States,,http://www.hauteliving.com,https://www.linkedin.com/company/haute-living-magazine,https://swelbyboy.github.io/prospect-rss-feeds/haute-living.xml
3082675285,CorrectNG | CorrectBro,Sander Lammers,,Nigeria,,http://www.correctng.com,,https://swelbyboy.github.io/prospect-rss-feeds/correctng---correctbro.xml
3074646195,La Prensa Colorado,Harry Martin,Denver,United States,,http://www.laprensadecolorado.com,https://www.linkedin.com/company/la-prensa-de-colorado-llc,https://swelbyboy.github.io/prospect-rss-feeds/la-prensa-colorado.xml
3074646163,CBS Austin,Harry Martin,Austin,United States,,http://www.cbsaustin.com,https://www.linkedin.com/company/cbs-austin,https://swelbyboy.github.io/prospect-rss-feeds/cbs-austin.xml
3209635180,Variety,Harry Martin,Los Angeles,United States,,http://www.variety.com,https://www.linkedin.com/company/variety,https://swelbyboy.github.io/prospect-rss-feeds/variety.xml
3206525028,Newspapers of New England,Christian Jørgensen,Concord,United States,,http://www.nnedigital.com,https://www.linkedin.com/company/nne-digital,https://swelbyboy.github.io/prospect-rss-feeds/newspapers-of-new-england.xml
3193714725,Clubic,Guillaume Filippi,Neuilly-sur-Seine,France,,http://www.clubic.com,https://www.linkedin.com/company/clubic,https://swelbyboy.github.io/prospect-rss-feeds/clubic.xml
3206758954,Sandow Media LLC,Harry Martin,Boca Raton,United States,,http://www.sandow.com,https://www.linkedin.com/company/sandow-media,https://swelbyboy.github.io/prospect-rss-feeds/sandow-media-llc.xml
3153885279,GQ Taiwan,Harry Martin,,Taiwan,,http://www.gq.com.tw,,https://swelbyboy.github.io/prospect-rss-feeds/gq-taiwan.xml
3156289955,Auto Swiat,Frederick Crépin,Warszawa,Poland,,http://www.autoswiat.pl,,https://swelbyboy.github.io/prospect-rss-feeds/auto-swiat.xml
3076365794,ClutchPoints,Harry Martin,Los Angeles,United States,,http://www.clutchpoints.com,https://www.linkedin.com/company/clutchpoints,https://swelbyboy.github.io/prospect-rss-feeds/clutchpoints.xml
3206792016,RBB,Frederick Crépin,Potsdam,Germany,,http://www.rbb24.de,https://www.linkedin.com/company/rbb24,https://swelbyboy.github.io/prospect-rss-feeds/rbb.xml
3211398095,Massachusetts and RI Lawyers Weekly,Christian Jørgensen,Boston,United States,,http://www.masslawyersweekly.com,https://www.linkedin.com/company/lawyers-weekly,https://swelbyboy.github.io/prospect-rss-feeds/massachusetts-and-ri-lawyers-weekly.xml
3074646136,FamilyToday,Harry Martin,Salt Lake City,United States,,http://www.familyshare.com,http://www.linkedin.com/company/6428117,https://swelbyboy.github.io/prospect-rss-feeds/familytoday.xml
3174427121,Albavision,Harry Martin,Miami,United States,,http://www.albavision.tv,,https://swelbyboy.github.io/prospect-rss-feeds/albavision.xml
3174372401,Leonardo,Diego Neyra Lopez,Milano,Italy,,http://www.leonardo.it,,https://swelbyboy.github.io/prospect-rss-feeds/leonardo.xml
3206462075,MTL Blog,Christian Jørgensen,Montréal,Canada,,http://www.mtlblog.com,https://www.linkedin.com/company/mtl-blog,https://swelbyboy.github.io/prospect-rss-feeds/mtl-blog.xml
3206776715,MediaNation,Guillaume Filippi,,Belgium,,http://www.medianation.be,,https://swelbyboy.github.io/prospect-rss-feeds/medianation.xml
3206763918,iNetweek,Diego Neyra Lopez,Merate,Italy,,http://www.netweek.it,,https://swelbyboy.github.io/prospect-rss-feeds/inetweek.xml
3074646184,PARADE Magazine,Harry Martin,New York,United States,,http://www.parade.com,https://www.linkedin.com/company/parade-magazine,https://swelbyboy.github.io/prospect-rss-feeds/parade-magazine.xml
3140225942,The Smoke Room,Harry Martin,Washington,United States,,http://www.smokeroom.com,,https://swelbyboy.github.io/prospect-rss-feeds/the-smoke-room.xml
3206775058,NLC Hungary,Frederick Crépin,,Hungary,,http://www.nlc.hu,,https://swelbyboy.github.io/prospect-rss-feeds/nlc-hungary.xml
3169064353,BolaVIP Brasil,Rory Hunter,,Brazil,,http://www.br.bolavip.com,,https://swelbyboy.github.io/prospect-rss-feeds/bolavip-brasil.xml
3138216422,MaineToday Media,Christian Jørgensen,Portland,United States,,http://www.mainetoday.com,https://www.linkedin.com/company/pressherald,https://swelbyboy.github.io/prospect-rss-feeds/mainetoday-media.xml
3173005875,Auto Moto,Guillaume Filippi,,France,,http://www.auto-moto.com,,https://swelbyboy.github.io/prospect-rss-feeds/auto-moto.xml
3211398101,NPO Radio 1,Frederick Crépin,Hilversum,Netherlands,,http://www.nporadio1.nl,https://www.linkedin.com/company/npo-radio-1,https://swelbyboy.github.io/prospect-rss-feeds/npo-radio-1.xml
3174891260,Caltagirone Editore,Diego Neyra Lopez,Roma,Italy,,http://www.caltagironeeditore.com,https://www.linkedin.com/company/caltagirone-editore-spa,https://swelbyboy.github.io/prospect-rss-feeds/caltagirone-editore.xml
3235442635,Hackster.io,Sander Lammers,San Francisco,United States,,http://www.hackster.io,https://www.linkedin.com/company/hacksterio,https://swelbyboy.github.io/prospect-rss-feeds/hackster-io.xml
3182137430,L'Express de Madagascar,Marcelo Zilberberg,Antananarivo,Madagascar,,http://www.lexpress.mg,https://www.linkedin.com/company/l%27express-de-madagascar,https://swelbyboy.github.io/prospect-rss-feeds/l-express-de-madagascar.xml
3074630759,Telemundo Chicago,Harry Martin,Hialeah,United States,,http://www.telemundochicago.com,https://www.linkedin.com/company/tlmdnewspr,https://swelbyboy.github.io/prospect-rss-feeds/telemundo-chicago.xml
3222226443,Editora Circular,Marcelo Zilberberg,Oakland,Brazil,,http://www.greenbiz.com,https://www.linkedin.com/company/greenbiz-group,https://swelbyboy.github.io/prospect-rss-feeds/editora-circular.xml
3170152591,Interview Magazine,Harry Martin,New York,United States,,http://www.interviewmagazine.com,https://www.linkedin.com/company/interview-magazine/about/,https://swelbyboy.github.io/prospect-rss-feeds/interview-magazine.xml
3222266962,WCHS,Harry Martin,Charleston,United States,,http://www.wchstv.com,https://www.linkedin.com/company/w-c-h-s,https://swelbyboy.github.io/prospect-rss-feeds/wchs.xml
3213311365,OnlyInYourState,Harry Martin,Apache Junction,United States,,http://www.onlyinyourstate.com,https://www.linkedin.com/company/onlyinyourstate-com,https://swelbyboy.github.io/prospect-rss-feeds/onlyinyourstate.xml
3222260018,Wirecutter,Harry Martin,New York,United States,,http://www.thewirecutter.com,https://www.linkedin.com/company/the-wirecutter,https://swelbyboy.github.io/prospect-rss-feeds/wirecutter.xml
3204999307,Momjunction,Frederick Crépin,Morristown,India,,http://www.momjunction.com,https://www.linkedin.com/company/momjunction,https://swelbyboy.github.io/prospect-rss-feeds/momjunction.xml
3213092552,Fundação Cásper Líbero,Marcelo Zilberberg,São Paulo,Brazil,,http://www.fcl.com.br,https://www.linkedin.com/company/fundacao-casper-libero,https://swelbyboy.github.io/prospect-rss-feeds/fundação-cásper-líbero.xml
3211417691,YR Media,Harry Martin,Oakland,United States,,http://www.yr.media,https://www.linkedin.com/company/yr-media,https://swelbyboy.github.io/prospect-rss-feeds/yr-media.xml
3074620878,Yellowhammer News,Harry Martin,Birmingham,United States,,http://www.yellowhammernews.com,https://www.linkedin.com/company/yellowhammer-multimedia-llc,https://swelbyboy.github.io/prospect-rss-feeds/yellowhammer-news.xml
3229889840,Dallas Observer,Harry Martin,Dallas,United States,,http://www.dallasobserver.com,https://www.linkedin.com/company/dallas-observer,https://swelbyboy.github.io/prospect-rss-feeds/dallas-observer.xml
3236324086,The Connecticut Examiner,Christian Jørgensen,"New London/Norwich, Connecticut Area",United States,,http://www.ctexaminer.com,https://www.linkedin.com/company/the-connecticut-examiner,https://swelbyboy.github.io/prospect-rss-feeds/the-connecticut-examiner.xml
3222230127,Anthropocene Magazine,Harry Martin,Boulder,United States,,http://www.anthropocenemagazine.org,https://www.linkedin.com/company/anthropocene-magazine,https://swelbyboy.github.io/prospect-rss-feeds/anthropocene-magazine.xml
3236349174,Salem Media Group,Harry Martin,Irving,United States,,http://www.salemmedia.com,https://www.linkedin.com/company/salem-communications,https://swelbyboy.github.io/prospect-rss-feeds/salem-media-group.xml
3222266862,CBN,Harry Martin,Virginia Beach,United States,,http://www.cbn.com,https://www.linkedin.com/company/cbn,https://swelbyboy.github.io/prospect-rss-feeds/cbn.xml
3236349177,CT News Junkie,Christian Jørgensen,"Hartford, Connecticut Area",United States,,http://www.ctnewsjunkie.com,https://www.linkedin.com/company/ctnewsjunkie-com,https://swelbyboy.github.io/prospect-rss-feeds/ct-news-junkie.xml
3236324080,The American Conservative,Harry Martin,Washington DC,United States,,http://www.theamericanconservative.com,https://www.linkedin.com/company/the-american-conservative,https://swelbyboy.github.io/prospect-rss-feeds/the-american-conservative.xml
3236324073,The Golf Channel,Harry Martin,Orlando,United States,,http://www.golfchannel.com,https://www.linkedin.com/company/golf-channel,https://swelbyboy.github.io/prospect-rss-feeds/the-golf-channel.xml
3222266855,ATTN,Harry Martin,Los Angeles,United States,,http://www.attn.com,https://www.linkedin.com/company/attn,https://swelbyboy.github.io/prospect-rss-feeds/attn.xml
3222226378,EXAME,Sander Lammers,São Paulo,Brazil,,http://www.exame.com,https://www.linkedin.com/company/exame-com,https://swelbyboy.github.io/prospect-rss-feeds/exame.xml
3222278075,"The Daily Herald of Everett, Washington",Harry Martin,Greater Seattle Area,United States,,http://www.heraldnet.com,https://www.linkedin.com/company/blackpressmedia,https://swelbyboy.github.io/prospect-rss-feeds/the-daily-herald-of-everett--washington.xml
3241616983,Maven,Harry Martin,Seattle,United States,,http://www.maven.io,https://www.linkedin.com/company/themaven-network-inc.,https://swelbyboy.github.io/prospect-rss-feeds/maven.xml
3222261944,Raptive,Harry Martin,New York,United States,,http://www.raptive.com,https://www.linkedin.com/company/cafemedia,https://swelbyboy.github.io/prospect-rss-feeds/raptive.xml
3222256748,Limes,Diego Neyra Lopez,,Italy,,http://www.limesonline.com,,https://swelbyboy.github.io/prospect-rss-feeds/limes.xml
3222567526,Il Resto del Carlino,Diego Neyra Lopez,Bologna,Italy,,http://www.ilrestodelcarlino.it,,https://swelbyboy.github.io/prospect-rss-feeds/il-resto-del-carlino.xml
3236412298,Pharos-Tribune,Harry Martin,"Kokomo, Indiana Area",United States,,http://www.pharostribune.com,https://www.linkedin.com/company/pharos-tribune,https://swelbyboy.github.io/prospect-rss-feeds/pharos-tribune.xml
3235469393,South Carolina Educational Television Commission,Harry Martin,Spartanburg,United States,,http://www.scetv.org,https://www.linkedin.com/company/scetv,https://swelbyboy.github.io/prospect-rss-feeds/south-carolina-educational-television-commission.xml
3236412291,KRQE News,Harry Martin,Albuquerque,United States,,http://www.krqe.com,https://www.linkedin.com/company/lin-media-krqe-tv-channel-13,https://swelbyboy.github.io/prospect-rss-feeds/krqe-news.xml
3211409110,NCRA,Damian Domanski,Prince Edward,Canada,,http://www.ncra.ca,https://www.linkedin.com/company/national-campus-and-community-radio-association,https://swelbyboy.github.io/prospect-rss-feeds/ncra.xml
3235469404,West Hawaii Today,Harry Martin,Kailua-Kona,United States,,http://www.westhawaiitoday.com,https://www.linkedin.com/company/west-hawaii-parks-and-athletic-corporation,https://swelbyboy.github.io/prospect-rss-feeds/west-hawaii-today.xml
3235469385,Business Observer,Christian Jørgensen,"Naples, Florida Area",United States,,http://www.businessobserverfl.com,https://www.linkedin.com/company/businessobserverfl,https://swelbyboy.github.io/prospect-rss-feeds/business-observer.xml
3222202003,Sociedade Esportiva Palmeiras,Marcelo Zilberberg,New York,Brazil,,http://www.palmeiras.com.br,https://www.linkedin.com/company/bloomberg-lp,https://swelbyboy.github.io/prospect-rss-feeds/sociedade-esportiva-palmeiras.xml
3236412275,Atlanta Black Star,Harry Martin,Atlanta,United States,,http://www.atlantablackstar.com,https://www.linkedin.com/company/atlanta-blackstar,https://swelbyboy.github.io/prospect-rss-feeds/atlanta-black-star.xml
3235469387,WANE-TV,Harry Martin,Fort Wayne,United States,,http://www.wane.com,https://www.linkedin.com/company/wane-tv,https://swelbyboy.github.io/prospect-rss-feeds/wane-tv.xml
3236310354,Simplemost,Christian Jørgensen,Cincinnati,United States,,http://www.simplemost.com,,https://swelbyboy.github.io/prospect-rss-feeds/simplemost.xml
3262454819,KHTS Radio,Harry Martin,Santa Clarita,United States,,http://www.hometownstation.com,https://www.linkedin.com/company/khts-am-1220,https://swelbyboy.github.io/prospect-rss-feeds/khts-radio.xml
3235469383,Louder with Crowder,Diego Neyra Lopez,Dallas,United States,,http://www.louderwithcrowder.com,https://www.linkedin.com/company/louder-with-crowder,https://swelbyboy.github.io/prospect-rss-feeds/louder-with-crowder.xml
3235469390,KSTP,Christian Jørgensen,Saint Paul,United States,,http://www.kstp.com,https://www.linkedin.com/company/kstp,https://swelbyboy.github.io/prospect-rss-feeds/kstp.xml
3236349196,SC Business Publications,Christian Jørgensen,Mount Pleasant,United States,,http://www.scbiznews.com,https://www.linkedin.com/company/sc-biz-news-llc,https://swelbyboy.github.io/prospect-rss-feeds/sc-business-publications.xml
3236412284,Association for Women in Communications Bloomington/Normal Chapter,Sander Lammers,"Bloomington/Normal, Illinois Area",United States,,http://www.weebly.com,https://www.linkedin.com/company/weebly,https://swelbyboy.github.io/prospect-rss-feeds/association-for-women-in-communications-bloomington-normal-chapter.xml
3253506891,Crosscut,Harry Martin,Seattle,United States,,http://www.crosscut.com,https://www.linkedin.com/company/crosscut-public-media,https://swelbyboy.github.io/prospect-rss-feeds/crosscut.xml
3222261973,Carolina Panthers,Harry Martin,Charlotte,United States,,http://www.panthers.com,https://www.linkedin.com/company/carolina-panthers,https://swelbyboy.github.io/prospect-rss-feeds/carolina-panthers.xml
3236349208,We Are The Mighty,Harry Martin,Los Angeles,United States,,http://www.wearethemighty.com,https://www.linkedin.com/company/the-mighty-networks-inc,https://swelbyboy.github.io/prospect-rss-feeds/we-are-the-mighty.xml
3236349194,Cassius Mag,Harry Martin,New York,United States,,http://www.cassiuslife.com,https://www.linkedin.com/company/interactive-one,https://swelbyboy.github.io/prospect-rss-feeds/cassius-mag.xml
3262454823,Pikio.pl,Frederick Crépin,,Poland,,http://www.pikio.pl,,https://swelbyboy.github.io/prospect-rss-feeds/pikio-pl.xml
3236310362,Bonneville International,Harry Martin,Salt Lake City,United States,,http://www.bonneville.com,https://www.linkedin.com/company/bonneville-international,https://swelbyboy.github.io/prospect-rss-feeds/bonneville-international.xml
3236349193,KOIN,Harry Martin,Portland,United States,,http://www.koin.com,https://www.linkedin.com/company/koin-tv,https://swelbyboy.github.io/prospect-rss-feeds/koin.xml
3262449110,Cars 108,Christian Jørgensen,Burton,United States,,http://www.wcrz.com,,https://swelbyboy.github.io/prospect-rss-feeds/cars-108.xml
3262425320,DonanımHaber,Sander Lammers,"Kozyatağı, Kadı",Turkey,,http://www.donanimhaber.com,,https://swelbyboy.github.io/prospect-rss-feeds/donanımhaber.xml
3262422983,Kiss Country 93.7,Christian Jørgensen,Shreveport,United States,,http://www.mykisscountry937.com,https://www.linkedin.com/company/kiss-country-93.7,https://swelbyboy.github.io/prospect-rss-feeds/kiss-country-93-7.xml
3262425300,KYMA-TV,Christian Jørgensen,Yuma,United States,,http://www.kyma.com,https://www.linkedin.com/company/insp-llc,https://swelbyboy.github.io/prospect-rss-feeds/kyma-tv.xml
3262454807,InsideOver,Sander Lammers,,Italy,,http://www.insideover.com,,https://swelbyboy.github.io/prospect-rss-feeds/insideover.xml
3262457543,K945,Christian Jørgensen,Shreveport,United States,,http://www.k945.com,,https://swelbyboy.github.io/prospect-rss-feeds/k945.xml
3262454811,La Provincia di Biella,Diego Neyra Lopez,Biella,Italy,,http://www.laprovinciadibiella.it,,https://swelbyboy.github.io/prospect-rss-feeds/la-provincia-di-biella.xml
3262425311,Радиои Озодӣ,Frederick Crépin,Prague,Czech Republic,,http://www.ozodi.org,,https://swelbyboy.github.io/prospect-rss-feeds/радиои-озодӣ.xml
3262454790,NoticiasYa Costa Central,Harry Martin,Monterey,United States,,http://www.noticiasya.com,https://www.linkedin.com/company/noticias-y%c3%a1,https://swelbyboy.github.io/prospect-rss-feeds/noticiasya-costa-central.xml
3262422962,PlayStation LifeStyle,Harry Martin,Danvers,United States,,http://www.playstationlifestyle.net,https://www.linkedin.com/company/playstation-lifestyle,https://swelbyboy.github.io/prospect-rss-feeds/playstation-lifestyle.xml
3227855495,Coventry Observer,Christian Jørgensen,Coventry,United Kingdom,,http://www.coventryobserver.co.uk,https://www.linkedin.com/company/coventry-observer,https://swelbyboy.github.io/prospect-rss-feeds/coventry-observer.xml
3262422966,Antena 3,Diego Neyra Lopez,San Sebastián de los Reyes,Spain,,http://www.antena3.com,https://www.linkedin.com/company/antena-3,https://swelbyboy.github.io/prospect-rss-feeds/antena-3.xml
3262457530,Ancash Noticias,Sander Lammers,Huaraz,Peru,,http://www.ancashnoticias.com,,https://swelbyboy.github.io/prospect-rss-feeds/ancash-noticias.xml
3262449109,Kamu Personeli,Sander Lammers,,Turkey,,http://www.kamupersoneli.net,,https://swelbyboy.github.io/prospect-rss-feeds/kamu-personeli.xml
3262470269,Nsuzivo.rs,Sander Lammers,,Serbia,,http://www.nsuzivo.rs,,https://swelbyboy.github.io/prospect-rss-feeds/nsuzivo-rs.xml
3262493310,WBKR,Christian Jørgensen,Owensboro,United States,,http://www.wbkr.com,,https://swelbyboy.github.io/prospect-rss-feeds/wbkr.xml
3262422971,Managing Madrid,Harry Martin,Madrid,Spain,,http://www.managingmadrid.com,,https://swelbyboy.github.io/prospect-rss-feeds/managing-madrid.xml
3261979013,KTXS Television,Harry Martin,Abilene,United States,,http://www.ktxs.com,https://www.linkedin.com/company/ktxs-news,https://swelbyboy.github.io/prospect-rss-feeds/ktxs-television.xml
3261979042,Silver Screen and Roll,Harry Martin,,United States,,http://www.silverscreenandroll.com,,https://swelbyboy.github.io/prospect-rss-feeds/silver-screen-and-roll.xml
3262457534,Telemundo62,Harry Martin,Philadelphia,United States,,http://www.telemundo62.com,,https://swelbyboy.github.io/prospect-rss-feeds/telemundo62.xml
3262493264,Q98.5,Christian Jørgensen,Rockford,United States,,http://www.q985online.com,,https://swelbyboy.github.io/prospect-rss-feeds/q98-5.xml
3262493275,Twitchy,Harry Martin,Colorado Springs,United States,,http://www.twitchy.com,https://www.linkedin.com/company/twitchy-llc,https://swelbyboy.github.io/prospect-rss-feeds/twitchy.xml
3262493304,The Daily Norseman,Harry Martin,Washington,United States,,http://www.dailynorseman.com,,https://swelbyboy.github.io/prospect-rss-feeds/the-daily-norseman.xml
3262470266,WGXA,Harry Martin,Macon,United States,,http://www.wgxa.tv,https://www.linkedin.com/company/wgxa,https://swelbyboy.github.io/prospect-rss-feeds/wgxa.xml
3262454806,New Idea Food,Christian Jørgensen,,Australia,,http://www.newideafood.com.au,,https://swelbyboy.github.io/prospect-rss-feeds/new-idea-food.xml
3262457546,OdishaLIVE,Sander Lammers,Bhubaneswar,India,,http://www.odisha.live,,https://swelbyboy.github.io/prospect-rss-feeds/odishalive.xml
3262459629,Rolling Stone India,Rory Hunter,MUMBAI,India,,http://www.rollingstoneindia.com,https://www.linkedin.com/company/rolling-stone-india,https://swelbyboy.github.io/prospect-rss-feeds/rolling-stone-india.xml
3262470247,SheKnows Soaps,Harry Martin,New York,United States,,http://www.sheknows.com,https://www.linkedin.com/company/sheknows-llc,https://swelbyboy.github.io/prospect-rss-feeds/sheknows-soaps.xml
3324576262,Conde Nast India,Frederick Crépin,,India,,http://www.cntraveller.in,https://www.linkedin.com/company/conde-nast-india,https://swelbyboy.github.io/prospect-rss-feeds/conde-nast-india.xml
3420427213,İmza İnternet Teknolojileri,Sander Lammers,Istanbul,Turkey,,http://www.indir.com,https://www.linkedin.com/company/indir-com,https://swelbyboy.github.io/prospect-rss-feeds/i-mza-i-nternet-teknolojileri.xml
3274663369,12up,Harry Martin,Bronx,United States,,http://www.12up.com,,https://swelbyboy.github.io/prospect-rss-feeds/12up.xml
3262489230,El Sol de Tampico,Diego Neyra Lopez,Tampico,Mexico,,http://www.elsoldetampico.com.mx,https://www.linkedin.com/company/el-sol-de-tampico,https://swelbyboy.github.io/prospect-rss-feeds/el-sol-de-tampico.xml
3262516148,El Heraldo de Chiapas,Diego Neyra Lopez,Tuxtla Gutiérre,Mexico,,http://www.elheraldodechiapas.com.mx,https://www.linkedin.com/company/el-heraldo-de-chiapas-oem,https://swelbyboy.github.io/prospect-rss-feeds/el-heraldo-de-chiapas.xml
3236310348,Athlon Sports,Harry Martin,New York,United States,,http://www.athlonsports.com,https://www.linkedin.com/company/athlon-sports,https://swelbyboy.github.io/prospect-rss-feeds/athlon-sports.xml
3261979043,OTV,Frederick Crépin,Bhubaneswar,India,,http://www.odishatv.in,https://www.linkedin.com/company/odisha-tv,https://swelbyboy.github.io/prospect-rss-feeds/otv.xml
3262470281,F1i.com,Sander Lammers,New York,Gibraltar,,http://www.f1i.com,,https://swelbyboy.github.io/prospect-rss-feeds/f1i-com.xml
3420403872,rapnews.pl,Sander Lammers,,Poland,,http://www.rapnews.pl,,https://swelbyboy.github.io/prospect-rss-feeds/rapnews-pl.xml
3262470263,Lepa & Srecna,Damian Domanski,,Serbia,,http://www.lepaisrecna.rs,,https://swelbyboy.github.io/prospect-rss-feeds/lepa---srecna.xml
3420403860,Billboard Italia,Harry Martin,Milan,Italy,,http://www.billboard.it,https://www.linkedin.com/company/billboard-italia,https://swelbyboy.github.io/prospect-rss-feeds/billboard-italia.xml
